order_key,date_key,customer_key,employee_key,location_key,order_status,order_amount,item_count,shipping_amount
513,20250227,937,13,7,Completed,719.66,4,422.24
514,20240830,240,45,10,Pending,825.55,4,50.9
515,20250603,855,27,2,Completed,11254.09,5,179.65
516,20250417,521,34,7,Completed,1289.51,5,174.89
517,20241116,944,61,7,Pending,2196.37,4,40.62
518,20240516,218,57,10,Cancelled,628.93,4,153.75
519,20240118,261,87,5,Completed,1406.32,2,215.48
520,20251116,565,46,5,Cancelled,546.53,2,410.43
521,20240724,552,94,10,Completed,2202.77,3,22.47
522,20240808,149,20,11,Pending,789.64,4,234.5
523,20250512,652,20,10,Pending,3098.0,2,188.02
524,20240705,406,40,11,Pending,390.81,3,483.35
525,20241001,152,12,2,Completed,986.67,3,482.22
526,20250603,511,3,8,Completed,4193.9,3,472.8
527,20250311,698,38,9,Completed,5577.33,1,173.05
528,20250424,32,54,4,Pending,1643.83,3,135.53
529,20240104,921,28,6,Completed,1199.11,2,59.53
530,20241125,611,28,12,Cancelled,1795.78,1,449.42
531,20241213,261,10,2,Completed,8447.26,3,144.17
532,20250407,751,12,10,Pending,1319.81,4,357.02
533,20240420,844,89,4,Pending,1640.51,4,103.58
534,20240426,957,7,11,Cancelled,704.64,2,123.65
535,20250711,791,71,7,Pending,951.33,3,315.5
536,20250507,204,72,1,Completed,2327.35,1,321.41
537,20250815,164,21,2,Completed,3342.55,2,156.91
538,20240716,209,25,10,Completed,2083.73,3,215.75
539,20251230,876,37,10,Completed,3179.71,2,234.47
540,20240718,305,66,3,Cancelled,734.8,4,497.1
541,20250420,331,4,8,Completed,678.79,4,323.82
542,20240428,891,82,7,Cancelled,3088.77,3,159.64
543,20251102,205,35,1,Completed,1117.75,1,70.18
544,20240830,407,50,9,Completed,639.31,5,451.06
545,20250809,297,91,2,Cancelled,1924.21,3,96.31
546,20240830,302,14,5,Cancelled,1752.29,5,498.36
547,20250801,596,95,1,Pending,1405.46,2,153.78
548,20241128,742,62,3,Completed,5823.21,4,212.99
549,20240215,266,43,12,Completed,7329.96,2,310.55
550,20240519,38,8,7,Completed,3525.67,3,286.17
551,20250514,640,7,9,Cancelled,2306.75,5,50.03
552,20240521,549,82,4,Completed,4934.84,3,109.51
553,20240720,660,41,1,Cancelled,1856.09,5,402.53
554,20250131,451,77,8,Cancelled,1401.07,2,279.76
555,20240703,777,84,3,Cancelled,1025.68,1,498.05
556,20240404,625,41,2,Cancelled,874.99,3,399.87
557,20250401,758,32,6,Pending,3437.22,5,479.97
558,20250518,732,27,5,Completed,492.02,3,291.17
559,20250619,497,64,2,Completed,1016.96,4,197.4
560,20251121,325,71,8,Cancelled,1232.79,5,338.78
561,20240401,583,35,6,Cancelled,530.64,2,237.65
562,20241107,637,57,12,Completed,1196.17,4,411.58
563,20240620,572,54,2,Completed,1763.4,5,129.45
564,20251020,525,15,6,Cancelled,3721.24,1,17.79
565,20250129,343,53,10,Completed,1091.36,1,230.19
566,20240312,134,76,6,Cancelled,1773.22,5,143.55
567,20250520,428,97,3,Completed,495.03,5,235.47
568,20240201,882,34,12,Cancelled,618.2,5,201.84
569,20240719,717,24,4,Completed,356.78,5,114.06
570,20250611,755,90,12,Completed,3579.96,2,436.18
571,20250104,737,92,11,Completed,1258.54,3,368.39
572,20250710,922,83,9,Completed,1952.31,5,484.71
573,20250221,227,34,10,Completed,2486.91,4,248.26
574,20250908,721,28,7,Completed,3123.72,3,167.25
575,20250215,70,63,9,Cancelled,8137.86,4,289.7
576,20240211,245,26,4,Completed,1582.78,2,59.06
577,20240222,30,77,1,Completed,925.9,2,250.02
578,20250721,431,40,8,Completed,2860.29,4,479.01
579,20240129,141,33,10,Cancelled,10832.61,5,389.07
580,20241002,387,81,11,Pending,1062.8,1,452.1
581,20240112,135,36,10,Cancelled,866.11,3,112.87
582,20240809,36,14,12,Completed,211.88,4,9.35
583,20250311,478,80,8,Cancelled,313.03,3,370.72
584,20240506,411,32,3,Pending,5092.39,5,402.89
585,20241206,418,66,3,Completed,1423.94,4,166.65
586,20251229,346,66,4,Completed,658.38,2,259.65
587,20240221,410,9,12,Completed,1639.97,4,204.94
588,20240216,4,4,11,Completed,13108.79,2,326.91
589,20240717,479,83,9,Pending,1641.48,3,441.94
590,20250827,848,6,11,Completed,7568.55,2,350.04
591,20241023,140,34,5,Pending,773.14,5,270.41
592,20250412,144,77,9,Pending,5261.84,3,372.13
593,20240125,781,18,3,Pending,1044.34,5,357.36
594,20250621,501,53,2,Completed,883.86,3,32.25
595,20240219,258,12,8,Cancelled,771.51,1,390.99
596,20250604,785,56,9,Completed,1262.5,4,450.45
597,20240418,325,72,8,Cancelled,3571.42,1,41.68
598,20250919,605,25,6,Pending,1112.81,5,313.68
599,20240804,557,29,8,Completed,3849.6,5,4.37
600,20240514,170,54,5,Completed,921.6,3,252.54
601,20240903,756,80,4,Completed,1532.03,2,299.89
602,20240101,619,55,4,Completed,1069.98,3,121.96
603,20240430,209,71,5,Completed,6971.19,4,65.39
604,20250313,758,42,4,Completed,2475.06,2,136.71
605,20240807,621,13,2,Pending,2053.65,1,416.33
606,20240915,855,97,7,Completed,1308.85,3,256.34
607,20250813,821,80,5,Completed,1026.27,4,150.08
608,20240331,319,5,2,Completed,731.23,1,424.07
609,20241016,937,28,11,Completed,4710.69,2,452.93
610,20240516,34,42,7,Pending,449.61,3,314.15
611,20241218,335,9,2,Pending,1224.32,4,88.73
612,20240830,608,86,1,Cancelled,3314.44,3,254.85
613,20240203,535,18,2,Completed,428.26,4,161.12
614,20240221,226,21,5,Completed,1886.76,4,33.89
615,20250915,200,32,3,Completed,815.27,4,496.58
616,20240211,781,94,12,Pending,1671.23,1,44.94
617,20250726,877,23,6,Pending,1429.61,5,158.36
618,20251031,680,43,9,Completed,269.37,3,138.18
619,20241206,531,69,3,Pending,2725.44,3,140.46
620,20240816,774,16,1,Pending,742.3,4,110.4
621,20250721,241,9,5,Cancelled,1054.73,3,275.15
622,20251219,968,10,9,Cancelled,1703.69,4,387.12
623,20240329,125,19,10,Pending,2209.59,5,101.12
624,20251205,585,33,3,Cancelled,2340.0,3,395.94
625,20251120,342,95,4,Completed,3080.02,3,281.32
626,20240414,905,92,6,Completed,227.21,5,498.12
627,20240210,245,57,5,Completed,2407.19,4,263.61
628,20250606,642,94,4,Completed,1650.41,4,433.26
629,20240226,157,3,12,Completed,1050.78,4,179.95
630,20250315,182,57,12,Completed,2018.42,4,353.02
631,20240217,417,45,5,Completed,3416.73,4,114.36
632,20250519,800,12,1,Completed,811.4,4,38.52
633,20240618,279,56,5,Cancelled,5022.03,3,362.82
634,20240311,694,46,11,Completed,4093.11,4,351.37
635,20240218,572,77,11,Cancelled,2199.77,3,274.15
636,20240517,978,42,9,Completed,614.94,5,417.75
637,20250130,301,43,9,Completed,9172.69,3,352.75
638,20240226,244,24,5,Pending,2053.99,1,251.24
639,20250809,903,48,6,Pending,1842.09,5,284.03
640,20250317,334,8,11,Pending,1791.65,3,384.04
641,20240805,215,57,3,Completed,2545.42,1,113.68
642,20251222,822,39,5,Completed,3434.24,5,123.02
643,20250426,813,28,11,Completed,1603.41,1,147.6
644,20250506,63,38,9,Pending,605.33,1,329.23
645,20240507,857,90,2,Cancelled,3744.13,4,458.27
646,20250603,634,71,10,Completed,852.14,1,32.46
647,20250212,279,86,1,Pending,732.3,2,107.13
648,20251220,536,40,4,Completed,1554.71,3,92.42
649,20241215,239,40,12,Completed,1136.1,5,36.5
650,20250510,169,2,1,Completed,2217.23,3,381.49
651,20240906,133,69,3,Completed,2581.41,5,483.73
652,20240130,166,3,11,Completed,1123.21,4,320.46
653,20240403,583,98,9,Completed,1802.66,2,263.13
654,20250925,811,69,3,Completed,1109.58,3,451.05
655,20250623,487,47,5,Pending,3021.34,2,442.21
656,20240923,16,67,12,Completed,2421.65,2,177.41
657,20250525,429,100,8,Completed,2904.42,3,82.74
658,20240104,747,17,4,Completed,1303.3,5,122.53
659,20240128,836,75,2,Completed,2011.55,4,391.28
660,20250105,733,87,5,Completed,2460.31,2,378.81
661,20250401,370,59,4,Cancelled,2978.24,2,244.87
662,20251115,650,67,6,Cancelled,2780.2,5,49.17
663,20250709,69,51,1,Completed,1482.88,4,399.32
664,20240707,410,16,6,Completed,652.12,3,284.23
665,20250818,537,99,3,Cancelled,2443.8,5,183.94
666,20241225,29,29,12,Completed,2348.71,1,466.13
667,20250826,15,39,4,Pending,678.65,4,90.82
668,20240507,802,98,3,Pending,3220.7,3,143.33
669,20240120,221,6,4,Cancelled,1853.74,3,144.92
670,20240212,126,41,8,Completed,1475.69,4,466.19
671,20251225,593,56,9,Pending,1940.64,2,442.29
672,20240228,281,24,4,Completed,3445.62,5,331.52
673,20251117,980,68,9,Completed,5691.98,1,220.88
674,20250615,947,53,2,Pending,1567.29,3,68.71
675,20240416,824,27,3,Pending,1360.62,3,426.48
676,20250923,302,21,4,Cancelled,2660.39,5,21.83
677,20240415,876,29,9,Completed,560.02,4,4.47
678,20240414,256,80,7,Completed,3261.23,2,220.69
679,20250224,240,53,6,Completed,553.46,3,284.45
680,20240729,974,80,8,Pending,544.85,2,317.22
681,20240731,675,72,3,Pending,5668.25,1,280.16
682,20240522,86,81,4,Cancelled,309.15,3,231.71
683,20250320,887,86,9,Pending,4655.42,1,227.51
684,20240120,161,62,12,Completed,5697.48,4,125.43
685,20240628,682,37,1,Completed,2146.62,5,103.14
686,20250208,439,70,5,Completed,2656.03,1,125.11
687,20241221,18,95,11,Completed,464.39,5,15.86
688,20250526,788,33,10,Cancelled,1103.31,1,111.11
689,20240607,687,49,4,Completed,2179.31,3,57.93
690,20250418,885,88,1,Pending,2129.11,4,431.88
691,20250709,612,60,7,Completed,2334.33,4,323.71
692,20241010,756,15,9,Completed,2128.19,2,132.42
693,20240706,907,36,4,Completed,1663.72,1,314.76
694,20250209,977,26,4,Cancelled,615.58,4,410.38
695,20250227,561,48,9,Completed,2168.13,3,439.31
696,20240309,17,100,7,Completed,658.86,2,372.55
697,20250217,346,84,4,Completed,1221.9,3,183.05
698,20240422,620,97,11,Pending,4982.66,3,103.9
699,20250219,110,75,11,Completed,468.02,3,475.05
700,20251112,117,51,9,Completed,1481.13,3,67.51
701,20250127,395,66,12,Completed,3276.68,3,484.18
702,20250710,911,50,5,Completed,2727.05,5,457.68
703,20240814,322,5,2,Completed,2089.13,5,243.75
704,20251105,936,12,9,Completed,951.63,1,234.99
705,20250817,803,56,7,Completed,4668.84,4,46.56
706,20251101,304,66,5,Completed,614.5,2,457.42
707,20250626,232,26,4,Cancelled,2847.93,1,247.3
708,20250419,828,4,1,Completed,1849.05,1,8.06
709,20250118,757,7,3,Cancelled,871.87,4,167.79
710,20251109,631,32,8,Completed,1198.35,5,288.29
711,20250912,979,87,3,Completed,6966.75,4,235.04
712,20241031,101,42,12,Completed,645.68,1,161.45
713,20240303,386,98,6,Completed,400.25,2,229.22
714,20240103,603,90,2,Cancelled,982.05,5,175.31
715,20240619,72,86,8,Completed,2276.43,4,458.62
716,20240215,977,97,9,Pending,5110.51,3,99.56
717,20240603,572,25,3,Completed,1669.42,1,202.28
718,20240321,309,98,11,Cancelled,444.6,4,439.26
719,20251218,240,93,9,Pending,1765.99,5,204.55
720,20240310,2,80,8,Completed,3244.62,2,252.19
721,20250403,593,20,2,Completed,2114.18,5,251.69
722,20240914,977,29,6,Completed,2428.48,3,367.11
723,20240507,37,66,12,Completed,365.92,1,218.33
724,20250527,414,5,3,Completed,559.08,5,83.51
725,20251210,663,83,12,Completed,1469.76,1,413.11
726,20250731,431,43,3,Completed,4051.3,1,348.82
727,20251213,651,3,8,Completed,869.97,3,433.39
728,20250307,713,30,5,Completed,1927.11,4,156.38
729,20250507,966,40,1,Completed,1868.68,4,147.86
730,20240417,605,66,8,Completed,710.4,5,0.55
731,20250915,710,61,6,Completed,907.78,3,15.22
732,20250630,302,38,4,Cancelled,1603.33,1,215.98
733,20240704,151,62,3,Completed,1221.1,3,374.57
734,20240916,100,90,6,Completed,3154.14,5,44.51
735,20250322,110,36,2,Pending,1168.38,1,56.26
736,20240110,828,38,8,Completed,3326.46,2,192.19
737,20250820,41,11,2,Completed,1224.86,4,378.18
738,20240724,484,38,3,Cancelled,1667.61,2,50.32
739,20240224,614,29,7,Completed,3102.39,3,309.98
740,20240829,673,76,9,Pending,1501.53,1,177.08
741,20250902,67,12,5,Cancelled,1163.41,1,115.82
742,20240719,861,60,8,Completed,1547.89,4,490.99
743,20250129,438,78,12,Completed,3342.96,4,425.46
744,20250816,18,26,8,Completed,2133.09,1,99.63
745,20240125,133,7,10,Completed,294.21,3,220.2
746,20250709,860,68,6,Completed,918.11,3,136.14
747,20240730,944,59,4,Cancelled,924.46,2,244.49
748,20250523,752,57,5,Cancelled,2609.23,4,111.88
749,20240517,334,88,5,Completed,353.18,4,26.38
750,20240411,947,11,7,Cancelled,2046.31,1,239.3
751,20250730,276,20,2,Completed,2721.17,5,328.58
752,20250813,234,47,10,Completed,2721.48,2,197.18
753,20251218,765,57,2,Completed,1528.82,3,92.3
754,20250510,323,92,9,Cancelled,449.11,1,306.66
755,20241206,520,62,6,Cancelled,1331.73,4,403.29
756,20240522,662,22,9,Completed,5319.08,1,162.61
757,20240803,167,86,3,Pending,1015.67,2,445.72
758,20250418,926,42,3,Pending,9364.36,3,71.89
759,20240910,167,87,4,Cancelled,3130.42,1,195.25
760,20241219,993,28,10,Cancelled,1459.12,3,25.64
761,20240502,278,80,4,Completed,1959.78,3,359.95
762,20241117,417,54,5,Completed,2207.26,5,463.28
763,20240622,254,56,2,Cancelled,1030.98,2,291.39
764,20240322,540,98,3,Pending,1174.88,4,214.57
765,20240406,1,16,11,Completed,8068.37,2,284.84
766,20250113,171,31,2,Cancelled,5395.77,5,378.91
767,20240924,520,19,11,Completed,1209.28,5,214.83
768,20240314,694,84,10,Pending,877.37,4,420.84
769,20250110,963,86,12,Completed,457.36,2,166.29
770,20240430,838,84,8,Completed,9184.37,5,164.24
771,20240112,922,24,9,Completed,3712.4,2,426.38
772,20240406,799,26,11,Completed,4434.39,2,388.97
773,20241123,777,41,9,Completed,1059.23,3,16.34
774,20251128,346,78,7,Completed,1004.88,1,245.72
775,20240625,906,76,6,Completed,782.74,2,440.3
776,20240727,964,99,11,Completed,130.58,2,245.03
777,20240626,514,79,4,Cancelled,812.69,5,2.84
778,20240916,121,96,7,Completed,2112.59,3,285.43
779,20250608,43,27,1,Pending,1995.63,4,34.56
780,20240823,494,61,8,Completed,999.32,5,100.12
781,20250425,635,54,2,Completed,2762.03,5,25.49
782,20251018,555,16,1,Cancelled,954.01,3,439.97
783,20251122,897,95,4,Completed,3023.51,3,287.56
784,20250215,537,12,9,Completed,2992.52,5,189.61
785,20250605,662,86,10,Completed,3150.54,4,222.77
786,20251102,758,27,8,Cancelled,1735.55,2,245.77
787,20250729,895,23,8,Cancelled,851.55,3,53.09
788,20240807,610,61,3,Cancelled,630.27,3,210.48
789,20240406,558,47,2,Completed,288.61,3,229.37
790,20240324,78,39,2,Completed,2998.11,4,307.55
791,20251006,643,91,1,Completed,424.68,3,126.81
792,20250210,180,70,5,Completed,1468.43,1,426.53
793,20240804,369,61,9,Completed,1947.69,2,207.36
794,20240909,533,79,1,Pending,695.55,4,111.15
795,20240724,83,81,5,Completed,1482.4,5,285.57
796,20250809,695,19,8,Cancelled,2111.57,4,219.69
797,20250323,281,45,1,Pending,1314.64,4,90.21
798,20251004,515,91,7,Completed,2364.48,1,428.31
799,20240808,351,82,5,Completed,1146.32,4,302.66
800,20241211,356,7,12,Completed,1309.98,3,389.45
801,20240329,394,25,6,Completed,803.5,4,409.62
802,20251211,52,27,7,Pending,1467.79,4,200.59
803,20250109,196,52,11,Completed,1643.95,4,471.95
804,20250208,786,82,9,Completed,781.27,4,29.55
805,20241029,122,49,7,Completed,2305.74,4,119.68
806,20240717,498,19,8,Completed,227.61,3,100.05
807,20251124,141,56,5,Completed,3887.81,5,92.67
808,20241223,539,23,9,Completed,526.38,4,387.42
809,20250508,644,68,4,Pending,3760.64,1,42.94
810,20240128,469,98,4,Cancelled,2687.56,2,108.96
811,20240720,772,64,10,Cancelled,3677.83,2,99.53
812,20250810,266,92,5,Completed,664.51,2,389.87
813,20240305,558,55,7,Completed,1390.09,4,429.74
814,20240315,277,82,2,Pending,2069.49,1,57.02
815,20250814,509,95,5,Completed,2303.91,2,52.42
816,20240813,64,18,8,Completed,3203.89,3,0.79
817,20240719,270,67,7,Completed,2754.74,1,313.65
818,20250217,708,26,4,Cancelled,2393.74,1,235.58
819,20240522,779,9,1,Pending,2423.8,3,395.26
820,20240201,272,24,7,Completed,2827.09,4,421.42
821,20240104,259,15,5,Completed,1662.17,2,127.88
822,20240227,299,19,12,Completed,4091.64,5,169.1
823,20240425,280,1,1,Completed,1538.29,3,99.18
824,20250523,994,98,9,Cancelled,422.82,5,146.89
825,20240805,652,45,5,Cancelled,4430.66,3,365.42
826,20240222,386,17,4,Completed,2378.95,2,210.88
827,20240111,462,35,9,Completed,1452.19,1,326.9
828,20241214,511,75,7,Cancelled,1792.29,4,272.69
829,20250906,553,64,1,Completed,5462.3,3,431.92
830,20240904,387,6,8,Completed,1772.33,5,285.74
831,20240216,975,15,3,Pending,5515.1,5,107.75
832,20240615,291,55,11,Completed,2385.91,3,446.8
833,20241231,428,97,3,Completed,1223.82,2,348.03
834,20240517,6,8,10,Cancelled,573.76,2,190.41
835,20251216,492,87,4,Completed,1760.05,1,95.09
836,20250712,855,7,4,Completed,4681.19,1,330.87
837,20240908,998,50,1,Completed,1038.16,3,295.02
838,20251126,474,24,12,Completed,2193.52,1,203.11
839,20240825,140,43,7,Cancelled,5586.15,5,159.3
840,20240412,720,93,2,Completed,396.12,5,319.3
841,20251116,641,22,1,Completed,2248.56,1,54.57
842,20251202,959,64,4,Cancelled,2548.44,2,256.47
843,20240816,506,34,6,Cancelled,2175.19,5,495.18
844,20250310,3,66,1,Completed,418.57,2,458.14
845,20240506,901,6,5,Completed,891.22,2,141.8
846,20250414,676,30,4,Completed,308.38,4,200.37
847,20250519,801,96,11,Cancelled,570.13,3,443.51
848,20250602,119,73,5,Completed,3213.01,5,314.05
849,20250219,458,94,2,Pending,1256.41,3,130.28
850,20250529,458,69,3,Cancelled,3150.75,2,143.38
851,20250209,268,19,10,Cancelled,3015.84,1,2.56
852,20250822,847,47,1,Completed,665.87,4,431.64
853,20240511,189,88,2,Completed,1873.23,3,54.63
854,20241219,72,69,1,Completed,459.89,3,160.75
855,20241031,235,53,1,Cancelled,2038.1,4,178.22
856,20250124,990,87,12,Cancelled,2296.14,2,420.41
857,20240413,114,12,12,Completed,1363.84,5,9.04
858,20240824,581,97,9,Completed,425.95,3,65.93
859,20251128,184,13,2,Completed,497.62,5,454.02
860,20240317,395,100,9,Completed,12507.7,4,109.44
861,20250409,552,81,10,Pending,2689.51,4,92.33
862,20250430,20,49,10,Completed,1308.88,1,279.08
863,20241212,242,48,9,Cancelled,3526.04,4,116.62
864,20240125,587,4,9,Pending,5309.82,1,333.08
865,20240126,15,32,6,Completed,4308.85,4,449.22
866,20240720,495,23,1,Cancelled,1401.37,5,456.3
867,20240315,604,71,10,Pending,1252.5,3,416.36
868,20240309,216,20,12,Pending,3092.41,5,464.65
869,20240427,163,81,7,Completed,1355.14,4,460.18
870,20240519,491,31,6,Completed,4268.1,3,101.88
871,20250904,719,86,12,Completed,1789.47,3,304.83
872,20250411,13,37,6,Pending,3086.49,1,187.8
873,20240123,338,76,5,Completed,3758.03,1,195.86
874,20250404,1000,67,11,Completed,578.74,1,156.78
875,20240409,336,99,12,Cancelled,1838.23,5,308.42
876,20241103,333,53,3,Cancelled,4099.56,1,176.06
877,20240128,738,36,4,Completed,858.03,4,148.4
878,20240306,481,65,4,Completed,1055.38,2,198.2
879,20240406,392,3,2,Completed,4277.54,2,395.05
880,20241112,785,98,11,Completed,5554.27,4,350.48
881,20241204,31,68,12,Cancelled,97.78,5,119.35
882,20240914,713,5,7,Pending,4268.17,1,439.4
883,20250329,381,18,9,Completed,254.71,3,33.15
884,20250610,889,2,6,Completed,1555.42,1,162.54
885,20250616,725,67,12,Completed,539.9,2,42.34
886,20250227,942,67,12,Pending,1055.7,4,285.67
887,20250202,129,17,9,Completed,1779.29,1,447.82
888,20241225,190,55,11,Completed,2501.43,2,40.7
889,20240622,904,49,2,Completed,5133.41,3,299.27
890,20241221,391,49,11,Completed,557.68,2,388.5
891,20240108,816,62,6,Pending,4125.7,2,290.35
892,20251207,687,86,3,Cancelled,1310.02,3,433.9
893,20240927,500,92,12,Cancelled,1332.52,5,252.71
894,20250706,46,16,11,Completed,6376.32,1,191.66
895,20251130,74,95,2,Completed,3209.77,3,59.45
896,20241229,717,58,8,Completed,425.87,4,283.79
897,20250921,98,19,11,Completed,1536.61,3,97.07
898,20241216,5,94,9,Pending,899.49,1,336.51
899,20240406,220,37,6,Pending,1155.51,4,369.7
900,20240120,915,45,1,Pending,1472.71,2,195.45
901,20240409,627,97,6,Completed,2369.86,1,266.29
902,20251119,719,58,7,Completed,599.29,3,372.47
903,20241213,653,15,11,Completed,1370.04,1,273.67
904,20240821,566,7,3,Completed,1193.01,4,133.92
905,20241122,257,83,3,Cancelled,2224.59,3,407.12
906,20240706,429,35,12,Completed,1568.11,2,430.37
907,20250928,545,10,11,Pending,3464.1,5,281.72
908,20251231,989,5,7,Pending,2011.97,5,37.96
909,20240303,900,95,6,Pending,2650.82,2,246.5
910,20250609,737,58,8,Cancelled,1971.04,5,486.92
911,20240902,814,53,2,Cancelled,652.21,2,399.18
912,20240204,808,60,3,Completed,1212.28,3,387.15
913,20251105,668,42,7,Completed,958.15,3,284.63
914,20240215,826,96,6,Cancelled,3002.23,2,135.31
915,20240530,74,61,3,Completed,3233.08,4,102.94
916,20240119,22,64,7,Completed,1532.26,1,218.17
917,20241210,445,90,8,Pending,1837.58,4,17.36
918,20250314,55,1,10,Pending,462.39,5,446.92
919,20240822,340,32,8,Completed,1197.73,2,106.95
920,20240222,199,84,8,Completed,221.04,1,274.83
921,20240325,958,10,7,Completed,3125.38,3,337.07
922,20251113,656,33,2,Completed,9731.77,2,164.02
923,20250812,42,17,5,Cancelled,1067.89,4,432.15
924,20251115,624,72,6,Completed,1964.65,2,20.24
925,20250123,733,85,7,Pending,2284.24,1,376.0
926,20250203,326,27,4,Completed,659.02,2,227.07
927,20250728,883,69,9,Completed,1472.66,5,107.54
928,20250326,973,77,7,Completed,2378.4,1,159.85
929,20241115,981,91,4,Completed,1872.82,5,70.01
930,20240801,94,93,6,Completed,1715.85,2,6.59
931,20241220,450,46,9,Completed,1290.65,2,328.45
932,20240216,777,8,1,Completed,851.6,4,10.49
933,20240520,443,75,5,Completed,2809.56,5,487.22
934,20250623,481,55,3,Cancelled,6689.51,2,121.78
935,20250926,329,46,4,Cancelled,328.88,5,481.01
936,20240315,419,55,8,Pending,292.19,4,461.38
937,20240311,695,65,3,Cancelled,619.17,1,203.91
