return_key,date_key,sales_key,order_key,customer_key,product_key,location_key,return_quantity,return_amount,return_reason
434,20250108,7079,2362,574,118,8,1,6465.86,Duplicate Order
435,20250424,7113,2373,842,115,1,1,5094.91,Duplicate Order
436,20240906,7183,2395,964,15,9,3,15106.29,Damaged
437,20240301,7193,2399,349,56,4,2,10356.44,Customer Changed Mind
438,20250608,7197,2400,479,120,3,1,657.38,Incorrect Product
439,20241015,7257,2418,258,105,3,1,5451.0,Incorrect Product
440,20240601,7289,2429,339,1,1,1,4713.8,Quality Issue
441,20240327,7290,2430,978,161,8,4,23763.53,Incorrect Product
442,20240805,7397,2473,313,98,9,5,4007.94,Incorrect Product
443,20250129,7398,2474,725,32,11,2,8490.78,Quality Issue
444,20240421,7408,2477,167,86,6,1,7132.34,Incorrect Product
445,20240223,7411,2478,798,136,8,2,4655.42,Customer Changed Mind
446,20250506,7414,2479,841,177,10,2,13278.69,Damaged
447,20240609,7443,2490,513,36,5,2,4410.24,Incorrect Product
448,20240803,7486,2502,332,129,4,1,4386.7,Incorrect Product
449,20250114,7541,2520,856,134,11,3,12650.31,Damaged
450,20250926,7584,2533,351,69,3,1,3189.92,Customer Changed Mind
451,20250926,7585,2533,351,139,3,1,5701.53,Incorrect Product
452,20241022,7624,2547,483,134,3,2,12750.25,Customer Changed Mind
453,20251229,7638,2550,7,175,3,1,10252.15,Damaged
454,20250403,7676,2564,159,59,5,1,3108.03,Damaged
455,20240401,7700,2573,141,137,4,1,1443.08,Incorrect Product
456,20250102,7705,2574,981,36,1,1,2261.5,Damaged
457,20250917,7710,2576,809,152,1,2,12497.51,Damaged
458,20240208,7740,2587,112,110,9,1,106.36,Damaged
459,20250519,7761,2596,290,147,6,3,2082.89,Incorrect Product
460,20250608,7800,2609,862,121,2,4,7970.67,Damaged
461,20250411,7834,2623,747,184,4,1,6078.63,Incorrect Product
462,20240124,7856,2631,210,101,4,2,10116.1,Damaged
463,20250605,7864,2633,465,46,10,1,304.8,Quality Issue
464,20240115,7868,2634,740,49,7,1,3527.83,Duplicate Order
465,20241201,7893,2640,529,72,6,2,13088.3,Duplicate Order
466,20251228,7911,2646,112,179,9,1,4853.06,Customer Changed Mind
467,20240403,7931,2651,259,94,4,2,2631.78,Damaged
468,20240403,7967,2664,610,6,12,3,10853.77,Duplicate Order
469,20241223,7979,2669,12,29,9,1,2614.09,Quality Issue
470,20250421,7991,2673,855,105,8,2,7964.29,Incorrect Product
471,20240220,8004,2678,511,86,4,1,8053.33,Quality Issue
472,20251123,8006,2679,787,91,1,2,2986.94,Incorrect Product
473,20240621,8008,2681,707,38,4,3,18665.81,Incorrect Product
474,20251021,8030,2689,744,70,8,2,5143.49,Incorrect Product
475,20240309,8070,2707,923,177,11,2,16165.97,Customer Changed Mind
476,20240121,8075,2709,919,43,9,2,11497.35,Incorrect Product
477,20241124,8109,2718,644,152,3,3,14683.0,Incorrect Product
478,20250628,8110,2719,556,130,5,2,12540.67,Damaged
479,20240520,8170,2737,163,34,5,1,272.32,Duplicate Order
480,20250630,8199,2745,759,135,3,1,3745.58,Customer Changed Mind
481,20240901,8202,2746,394,179,1,4,17665.29,Quality Issue
482,20240508,8229,2756,194,71,8,4,10494.69,Damaged
483,20250812,8280,2775,332,162,7,1,2240.91,Customer Changed Mind
484,20250402,8290,2779,874,55,3,2,1817.92,Duplicate Order
485,20250608,8309,2790,76,49,9,2,7579.21,Customer Changed Mind
486,20241103,8314,2791,919,81,6,2,3434.54,Customer Changed Mind
487,20251214,8328,2797,693,165,9,3,20837.48,Duplicate Order
488,20250807,8336,2800,556,39,12,1,3997.89,Damaged
489,20240123,8375,2814,253,196,9,6,11817.25,Incorrect Product
490,20250102,8382,2817,941,164,4,1,5517.29,Customer Changed Mind
491,20240725,8407,2826,320,2,9,3,20941.67,Damaged
492,20250531,8428,2831,106,38,5,3,20331.64,Quality Issue
493,20240131,8484,2852,896,168,10,4,8539.85,Incorrect Product
494,20241022,8493,2854,676,186,10,1,10125.92,Damaged
495,20250526,8511,2860,39,43,5,3,14515.01,Incorrect Product
496,20240106,8514,2862,612,96,1,3,9125.07,Duplicate Order
497,20240130,8534,2869,664,68,9,2,2594.52,Customer Changed Mind
498,20251017,8536,2870,518,128,8,2,841.69,Duplicate Order
499,20240607,8553,2876,28,13,6,3,27750.61,Duplicate Order
500,20240522,8579,2885,37,100,3,1,429.35,Customer Changed Mind
501,20241027,8597,2891,900,5,4,4,15096.74,Incorrect Product
502,20250306,8614,2896,437,193,2,2,6761.27,Quality Issue
503,20250306,8616,2896,437,64,2,7,19136.61,Customer Changed Mind
504,20250517,8622,2900,491,2,7,3,20204.78,Quality Issue
505,20240109,8652,2910,133,151,6,2,20283.58,Damaged
506,20241012,8660,2913,296,154,5,4,10179.88,Customer Changed Mind
507,20241012,8661,2913,296,48,5,5,32216.14,Duplicate Order
508,20240111,8681,2919,206,156,10,2,8010.23,Damaged
509,20240724,8713,2929,369,93,7,1,562.78,Quality Issue
510,20240103,8717,2930,920,106,3,1,3724.88,Quality Issue
511,20250306,8746,2941,611,192,1,1,4191.08,Quality Issue
512,20250625,8794,2956,14,136,5,2,5026.03,Quality Issue
513,20240315,8818,2962,275,9,2,1,3070.26,Duplicate Order
514,20240315,8821,2962,275,113,2,1,157.97,Incorrect Product
515,20240219,8830,2966,131,174,8,1,1874.1,Customer Changed Mind
516,20250301,8872,2979,411,121,4,2,4299.61,Damaged
517,20240403,8883,2982,305,119,12,1,2348.27,Incorrect Product
518,20250617,8905,2990,815,146,2,2,8611.87,Damaged
519,20251125,8911,2992,165,28,12,3,1224.47,Damaged
520,20250616,8932,2997,775,194,8,1,7432.04,Customer Changed Mind
521,20250831,8942,3000,407,112,10,1,4839.35,Customer Changed Mind
522,20251231,8955,3003,619,166,4,4,20134.98,Incorrect Product
523,20251231,8956,3003,619,11,4,1,5851.16,Damaged
524,20251231,8957,3003,619,197,4,5,27649.25,Quality Issue
525,20250112,8987,3015,788,157,5,1,1320.7,Duplicate Order
526,20251227,9020,3029,259,4,8,2,2528.58,Quality Issue
527,20250628,9026,3030,873,24,3,2,8208.29,Damaged
528,20241107,9090,3053,936,135,2,1,4328.08,Duplicate Order
529,20251201,9109,3061,17,44,7,1,7353.85,Incorrect Product
530,20250116,9113,3062,216,164,12,1,7522.65,Incorrect Product
531,20250721,9114,3063,894,15,2,1,4525.31,Customer Changed Mind
532,20241210,9126,3068,286,150,10,3,19145.65,Damaged
533,20240318,9129,3069,475,65,6,3,8353.37,Damaged
534,20250102,9138,3073,591,135,5,1,4812.15,Duplicate Order
535,20250825,9150,3077,992,59,1,1,3004.35,Duplicate Order
536,20250301,9162,3080,787,1,8,3,11865.0,Customer Changed Mind
537,20250709,9176,3084,330,138,2,2,2846.17,Incorrect Product
538,20240511,9198,3094,794,129,1,4,17303.38,Duplicate Order
539,20250911,9217,3099,892,24,11,3,16318.19,Quality Issue
540,20250911,9218,3099,892,67,11,2,2198.82,Incorrect Product
541,20250911,9219,3099,892,23,11,4,5890.5,Duplicate Order
542,20250806,9225,3102,134,129,12,1,4584.92,Duplicate Order
543,20250723,9228,3103,511,63,11,1,7012.43,Quality Issue
544,20240115,9236,3106,532,10,12,1,2108.62,Duplicate Order
545,20251023,9253,3111,331,55,6,3,3468.96,Incorrect Product
546,20241001,9274,3116,894,25,11,2,4725.14,Customer Changed Mind
547,20251001,9280,3118,452,15,2,1,7481.4,Customer Changed Mind
548,20250125,9323,3134,268,150,4,1,4846.54,Duplicate Order
549,20251117,9325,3135,854,14,8,2,8531.31,Quality Issue
550,20251117,9326,3135,854,22,8,4,24215.52,Damaged
551,20240111,9331,3136,140,193,7,1,3851.12,Incorrect Product
552,20240729,9348,3141,114,196,5,2,5955.86,Duplicate Order
553,20250308,9373,3150,724,63,10,1,7066.99,Customer Changed Mind
554,20250308,9374,3150,724,93,10,1,698.42,Customer Changed Mind
555,20241004,9381,3152,995,105,8,2,10200.98,Damaged
556,20250201,9382,3153,588,129,4,1,5899.5,Duplicate Order
557,20250219,9387,3155,702,178,2,1,5792.49,Incorrect Product
558,20240414,9394,3157,936,43,9,1,3696.79,Quality Issue
559,20240122,9404,3160,154,68,4,1,804.82,Duplicate Order
560,20250811,9411,3163,819,120,1,1,807.79,Incorrect Product
561,20250811,9412,3163,819,105,1,2,8140.49,Quality Issue
562,20240314,9427,3167,116,161,7,2,12425.28,Quality Issue
563,20250218,9443,3172,596,54,8,2,5868.15,Incorrect Product
564,20250811,9449,3173,913,132,7,2,14265.89,Incorrect Product
565,20240422,9486,3185,541,84,8,2,8213.24,Quality Issue
566,20241223,9509,3196,383,159,9,5,13896.72,Duplicate Order
567,20250318,9532,3205,815,97,2,4,12270.06,Damaged
568,20250422,9535,3206,981,46,8,2,634.98,Customer Changed Mind
569,20251019,9537,3207,509,97,4,2,8004.67,Quality Issue
570,20250506,9561,3215,722,152,11,1,5691.82,Incorrect Product
571,20250506,9565,3215,722,196,11,1,3020.5,Customer Changed Mind
572,20241103,9588,3222,916,144,9,2,21305.34,Incorrect Product
573,20241103,9589,3222,916,10,9,2,5807.33,Customer Changed Mind
574,20240420,9614,3232,734,159,8,3,7654.64,Damaged
575,20250426,9624,3236,394,57,6,6,21580.07,Quality Issue
576,20251024,9649,3242,761,89,3,4,45636.79,Incorrect Product
577,20240722,9655,3244,969,18,12,1,10062.19,Customer Changed Mind
578,20251019,9687,3255,335,90,3,1,1624.65,Damaged
579,20251210,9704,3260,950,199,4,3,18936.35,Damaged
580,20241018,9732,3269,429,28,8,1,416.93,Customer Changed Mind
581,20240322,9745,3276,465,143,7,1,5470.61,Incorrect Product
582,20240322,9746,3276,465,196,7,3,7793.44,Incorrect Product
583,20241216,9804,3294,946,14,8,4,13731.34,Incorrect Product
584,20241201,9860,3311,369,140,7,1,986.24,Quality Issue
585,20241027,9876,3314,798,20,12,2,4182.73,Damaged
586,20250920,9879,3315,752,14,6,1,3709.03,Damaged
587,20240517,9883,3316,471,153,12,2,548.27,Damaged
588,20250722,9909,3323,872,84,6,6,26298.95,Damaged
589,20250924,9944,3335,925,116,1,3,18731.97,Quality Issue
590,20250719,9980,3346,46,23,6,1,1846.87,Customer Changed Mind
591,20250620,9993,3350,125,89,3,6,69531.79,Customer Changed Mind
592,20250918,10046,3367,218,75,12,4,34566.22,Customer Changed Mind
593,20250101,10057,3369,392,165,4,2,11572.81,Incorrect Product
594,20240314,10087,3379,778,69,6,2,9025.83,Damaged
595,20251224,10110,3386,142,110,6,2,262.26,Quality Issue
596,20241203,10145,3399,949,135,5,3,16968.14,Customer Changed Mind
597,20240221,10157,3402,511,26,12,2,7610.45,Quality Issue
598,20241214,10158,3403,954,124,1,1,4003.5,Duplicate Order
599,20250921,10194,3413,558,155,7,3,9153.37,Incorrect Product
600,20240118,10206,3418,404,91,3,7,9398.99,Customer Changed Mind
601,20251224,10220,3422,983,185,11,5,54519.09,Customer Changed Mind
602,20251230,10222,3423,788,179,4,3,12461.48,Damaged
603,20240313,10241,3429,245,103,4,4,26184.68,Quality Issue
604,20250408,10268,3437,675,195,5,2,16012.54,Incorrect Product
605,20250101,10285,3441,649,117,9,2,4567.93,Customer Changed Mind
606,20240304,10290,3443,788,54,9,1,3791.86,Duplicate Order
607,20251002,10295,3444,249,34,4,1,308.94,Duplicate Order
608,20250826,10296,3445,514,88,9,1,3471.62,Customer Changed Mind
609,20250907,10309,3451,683,1,3,4,19006.98,Incorrect Product
610,20251101,10324,3455,945,106,11,2,8027.95,Damaged
611,20250307,10336,3459,51,75,9,5,35984.49,Quality Issue
612,20250429,10347,3463,355,193,4,1,2987.84,Duplicate Order
613,20251122,10355,3465,611,13,9,2,24067.02,Customer Changed Mind
614,20250628,10361,3467,638,117,4,1,2390.24,Quality Issue
615,20250716,10378,3472,376,137,10,2,2782.97,Damaged
616,20251029,10387,3476,287,22,12,2,11294.6,Customer Changed Mind
617,20240223,10388,3477,846,186,6,1,7913.36,Quality Issue
618,20250415,10394,3478,516,8,8,3,16899.78,Incorrect Product
619,20250929,10410,3483,441,121,11,2,3568.67,Customer Changed Mind
620,20250927,10447,3493,798,30,6,2,14879.2,Duplicate Order
621,20241017,10471,3500,969,156,1,2,7210.38,Quality Issue
622,20240318,10531,3519,459,90,12,1,1606.94,Quality Issue
623,20250815,10558,3529,885,168,1,1,2258.61,Incorrect Product
624,20240824,10563,3530,284,168,10,5,10083.24,Quality Issue
625,20240824,10565,3530,284,134,10,1,4636.96,Incorrect Product
626,20240409,10575,3534,420,65,9,1,1896.5,Customer Changed Mind
627,20250418,10600,3543,523,188,12,1,3231.4,Damaged
628,20250411,10611,3546,589,61,12,3,11819.42,Customer Changed Mind
629,20240420,10661,3563,207,139,7,2,11305.72,Incorrect Product
630,20250519,10709,3576,190,43,1,2,10480.92,Quality Issue
631,20240508,10717,3578,593,65,10,3,6728.13,Duplicate Order
632,20241204,10772,3600,122,135,1,3,13645.09,Duplicate Order
633,20241024,10814,3613,317,40,9,4,42349.24,Quality Issue
634,20241024,10815,3613,317,144,9,3,32412.23,Incorrect Product
635,20240322,10823,3615,4,122,2,6,28303.78,Customer Changed Mind
636,20240730,10836,3621,680,170,3,3,2861.69,Duplicate Order
637,20251031,10848,3624,635,33,11,4,16633.82,Incorrect Product
638,20250413,10877,3633,596,111,11,2,11235.46,Quality Issue
639,20250413,10878,3633,596,24,11,1,4061.85,Duplicate Order
640,20240905,10887,3636,231,73,4,1,5744.18,Incorrect Product
641,20240905,10889,3636,231,115,4,7,40074.25,Damaged
642,20250521,10900,3639,589,115,9,1,5461.71,Quality Issue
643,20241124,10909,3643,499,122,1,3,13094.02,Damaged
644,20240126,10917,3646,354,69,7,2,5763.72,Incorrect Product
645,20240322,10944,3654,608,7,5,3,457.69,Customer Changed Mind
646,20241025,10950,3655,478,50,2,1,1122.35,Duplicate Order
647,20250730,10959,3659,922,148,8,2,2074.57,Damaged
648,20250608,10966,3661,760,146,10,6,28224.91,Damaged
649,20250719,11019,3679,298,47,12,6,18203.65,Duplicate Order
650,20241210,11027,3682,645,14,5,2,5768.8,Quality Issue
651,20240627,11038,3684,515,156,11,3,9453.82,Damaged
652,20241019,11052,3690,158,115,11,2,12697.92,Quality Issue
653,20240805,11128,3712,865,179,10,1,5211.96,Customer Changed Mind
654,20240502,11147,3718,874,115,11,1,5404.99,Damaged
655,20240710,11165,3725,558,112,1,4,21129.11,Duplicate Order
656,20250715,11237,3751,788,44,8,5,27405.16,Duplicate Order
657,20250715,11238,3751,788,116,8,2,9130.19,Duplicate Order
658,20240213,11263,3757,459,197,8,1,5092.46,Incorrect Product
659,20241021,11280,3763,349,73,8,2,9585.09,Incorrect Product
660,20240331,11285,3765,257,37,7,3,5998.35,Quality Issue
661,20250629,11304,3772,70,47,2,2,5922.67,Incorrect Product
662,20240910,11318,3777,509,144,10,1,10230.58,Incorrect Product
663,20250411,11327,3780,10,149,3,2,2956.69,Customer Changed Mind
664,20250411,11329,3780,10,78,3,4,22852.33,Quality Issue
665,20240613,11340,3784,606,166,12,1,5494.13,Duplicate Order
666,20241128,11342,3785,422,171,4,7,5398.65,Customer Changed Mind
667,20241128,11343,3785,422,116,4,1,6023.68,Customer Changed Mind
668,20250122,11391,3804,868,7,8,4,729.77,Incorrect Product
669,20240604,11412,3811,809,13,12,3,30292.27,Incorrect Product
670,20241212,11414,3813,61,189,12,1,2581.04,Customer Changed Mind
671,20251224,11425,3816,326,54,4,1,4904.86,Incorrect Product
672,20250127,11469,3833,105,199,7,6,29765.17,Incorrect Product
673,20250415,11491,3842,11,93,11,2,1082.25,Quality Issue
674,20240224,11527,3852,622,107,2,1,1903.72,Customer Changed Mind
675,20250717,11546,3859,571,157,8,1,1357.98,Customer Changed Mind
676,20250424,11548,3860,29,22,2,2,10261.56,Quality Issue
677,20250424,11550,3860,29,69,2,4,13764.45,Quality Issue
678,20240813,11557,3862,58,42,8,1,5459.05,Damaged
679,20251105,11567,3865,72,124,10,1,5086.55,Quality Issue
680,20251207,11584,3870,901,79,7,2,12606.24,Incorrect Product
681,20250926,11591,3872,174,152,10,6,30721.82,Customer Changed Mind
682,20240410,11607,3878,360,69,11,4,16683.17,Quality Issue
683,20240410,11614,3879,129,195,4,1,9082.83,Customer Changed Mind
684,20250515,11615,3880,529,95,5,4,17107.5,Duplicate Order
685,20250819,11628,3883,692,32,5,6,26842.17,Incorrect Product
686,20240719,11636,3886,995,31,11,3,28021.71,Damaged
687,20241216,11654,3896,399,177,11,2,17643.16,Incorrect Product
688,20250211,11662,3899,761,194,11,3,20396.68,Customer Changed Mind
689,20241115,11674,3902,265,115,3,2,10739.23,Damaged
690,20250617,11701,3912,912,48,6,3,23255.5,Incorrect Product
691,20250617,11712,3915,422,83,11,1,1244.46,Customer Changed Mind
692,20250113,11727,3922,707,58,3,1,10282.72,Quality Issue
693,20251118,11749,3928,909,97,10,1,3001.94,Duplicate Order
694,20241108,11758,3930,508,124,12,2,11007.14,Duplicate Order
695,20240610,11771,3933,321,102,11,1,5296.92,Customer Changed Mind
696,20251231,11777,3937,986,24,5,5,22374.99,Customer Changed Mind
697,20251212,11825,3955,989,140,4,1,1108.47,Incorrect Product
698,20251212,11826,3955,989,135,4,4,20170.71,Incorrect Product
699,20251004,11909,3982,569,35,5,3,4984.12,Damaged
700,20241015,11936,3990,2,83,1,1,1350.63,Incorrect Product
701,20240105,11937,3991,870,106,2,2,7206.19,Duplicate Order
702,20240327,11953,3995,481,92,4,1,270.64,Customer Changed Mind
703,20241109,11957,3997,439,110,11,3,277.43,Damaged
704,20250720,11967,4000,2,154,1,3,5841.31,Damaged
705,20240821,11987,4007,227,72,5,5,27889.24,Customer Changed Mind
706,20250429,12047,4030,773,189,7,2,4424.17,Quality Issue
707,20250314,12054,4033,554,54,3,5,19244.81,Duplicate Order
708,20250409,12077,4040,276,118,5,4,25127.37,Quality Issue
709,20240912,12078,4041,313,66,5,3,13878.56,Customer Changed Mind
710,20250122,12083,4043,215,57,6,2,7226.55,Damaged
711,20250122,12084,4043,215,83,6,3,4823.19,Quality Issue
712,20250523,12094,4046,749,92,9,4,1080.17,Incorrect Product
713,20240801,12106,4051,618,81,7,3,5029.82,Damaged
714,20240823,12123,4057,710,142,8,6,25209.32,Incorrect Product
715,20250313,12138,4061,961,75,7,1,7380.56,Incorrect Product
716,20250920,12165,4070,151,124,1,1,3949.67,Duplicate Order
717,20240320,12179,4075,390,3,8,3,3839.97,Duplicate Order
718,20240320,12180,4075,390,51,8,1,3601.54,Customer Changed Mind
719,20240715,12216,4088,29,159,5,3,7307.19,Customer Changed Mind
720,20241217,12226,4092,903,18,4,3,7298.54,Duplicate Order
721,20251222,12234,4095,490,145,4,1,742.29,Quality Issue
722,20250331,12240,4097,874,3,10,1,1255.48,Customer Changed Mind
723,20250604,12254,4101,214,170,9,3,3179.0,Customer Changed Mind
724,20240701,12310,4117,651,42,3,2,10569.03,Duplicate Order
725,20241206,12332,4124,956,115,10,1,7312.45,Quality Issue
726,20250818,12353,4132,439,29,6,2,4054.9,Quality Issue
727,20251103,12371,4138,48,33,10,2,8618.32,Quality Issue
728,20241025,12377,4140,544,54,5,5,20732.54,Incorrect Product
729,20240720,12400,4146,316,22,5,3,15133.65,Duplicate Order
730,20250428,12412,4149,408,43,3,6,30917.95,Duplicate Order
731,20240208,12519,4184,240,193,3,5,19740.4,Duplicate Order
732,20250520,12571,4200,349,123,1,1,5123.22,Duplicate Order
733,20240622,12585,4206,949,30,5,1,7896.07,Quality Issue
734,20251003,12588,4207,683,157,1,4,4786.24,Incorrect Product
735,20240622,12608,4212,922,110,3,2,218.83,Incorrect Product
736,20241112,12611,4213,825,152,9,4,26572.17,Customer Changed Mind
737,20240626,12622,4216,579,194,4,2,12481.88,Incorrect Product
738,20240611,12641,4221,997,1,3,3,12631.68,Incorrect Product
739,20240426,12642,4222,809,99,1,2,8259.93,Damaged
740,20240426,12646,4224,251,27,11,4,15834.05,Quality Issue
741,20241221,12650,4226,957,54,1,6,28618.27,Damaged
742,20240115,12684,4235,604,133,6,1,3767.43,Customer Changed Mind
743,20241028,12739,4252,656,6,4,1,2923.83,Customer Changed Mind
744,20241028,12741,4252,656,72,4,2,13574.99,Customer Changed Mind
745,20250715,12766,4263,994,173,9,1,4543.92,Damaged
746,20240612,12767,4264,71,104,7,3,13599.48,Duplicate Order
747,20240525,12782,4271,295,121,4,1,1428.4,Duplicate Order
748,20240525,12784,4271,295,162,4,1,2118.95,Incorrect Product
749,20250316,12789,4273,256,173,7,1,3534.76,Incorrect Product
750,20240907,12822,4283,964,169,10,3,8959.97,Customer Changed Mind
751,20240714,12829,4285,297,197,9,3,12893.08,Customer Changed Mind
752,20250529,12831,4286,779,48,5,1,6713.75,Quality Issue
753,20241224,12834,4287,237,167,10,3,2124.02,Duplicate Order
754,20240916,12839,4288,73,164,7,2,12888.79,Incorrect Product
755,20250311,12841,4290,510,56,8,1,6360.84,Damaged
756,20240503,12853,4294,922,55,1,2,2213.59,Customer Changed Mind
757,20251117,12909,4309,618,24,9,5,24183.3,Incorrect Product
758,20240528,12945,4321,907,18,4,6,12903.46,Quality Issue
759,20250323,12954,4323,435,153,3,4,1001.56,Customer Changed Mind
760,20250323,12957,4323,435,54,3,1,4480.41,Duplicate Order
761,20240523,12978,4330,610,138,12,3,3743.39,Incorrect Product
762,20240523,12979,4330,610,23,12,1,1561.21,Duplicate Order
763,20240216,12983,4331,706,33,6,1,2992.35,Duplicate Order
764,20251103,13011,4342,464,49,12,1,4397.09,Quality Issue
765,20251004,13020,4346,622,178,12,1,6572.89,Damaged
766,20240824,13029,4349,697,26,6,1,2661.65,Incorrect Product
767,20241113,13042,4354,943,58,4,1,9999.0,Quality Issue
768,20241109,13047,4355,797,28,4,1,423.77,Quality Issue
