sales_key,date_key,customer_key,product_key,employee_key,location_key,order_key,quantity,unit_price,gross_amount,discount_amount,net_amount,cost_amount,profit_amount,currency
277,20250201,350,162,98,4,89,4,2796.9,11187.59,2288.3,8899.29,8042.08,857.21,INR
278,20251222,216,107,64,6,90,4,2840.27,11361.09,1983.87,9377.22,6248.52,3128.7,INR
279,20250619,308,125,96,7,91,2,8272.14,16544.28,1748.37,14795.91,9574.02,5221.89,INR
280,20250619,308,41,96,7,91,2,4532.7,9065.4,364.86,8700.54,4400.06,4300.48,INR
281,20250619,308,182,96,7,91,2,3604.83,7209.66,955.94,6253.72,4343.06,1910.66,INR
282,20250619,308,124,96,7,91,3,4154.13,12462.4,1962.94,10499.46,8854.71,1644.75,INR
283,20250619,308,149,96,7,91,1,1818.25,1818.25,399.08,1419.17,1114.9,304.27,INR
284,20240305,927,167,62,2,92,2,679.02,1358.05,38.95,1319.1,859.74,459.36,INR
285,20241013,89,63,54,11,93,2,7896.05,15792.09,1375.72,14416.37,9480.18,4936.19,INR
286,20241013,89,68,54,11,93,4,1345.45,5381.79,736.38,4645.42,2902.12,1743.3,INR
287,20251213,823,194,56,6,94,4,9141.31,36565.24,703.04,35862.2,16393.12,19469.08,INR
288,20251213,823,79,56,6,94,1,6290.99,6290.99,927.33,5363.67,4351.82,1011.85,INR
289,20251213,823,145,56,6,94,7,730.12,5110.81,562.37,4548.45,2197.72,2350.73,INR
290,20251213,823,154,56,6,94,6,2815.57,16893.41,1204.33,15689.08,11505.3,4183.78,INR
291,20241022,305,6,49,7,95,4,4231.51,16926.05,1874.59,15051.46,7599.6,7451.86,INR
292,20240529,266,157,21,7,96,7,1256.79,8797.55,929.26,7868.3,6341.93,1526.37,INR
293,20240529,266,199,21,7,96,6,7088.93,42533.56,2615.19,39918.36,26283.06,13635.3,INR
294,20250926,810,150,37,12,97,6,7355.11,44130.64,1628.79,42501.85,18896.94,23604.91,INR
295,20250926,810,114,37,12,97,1,1429.27,1429.27,25.9,1403.37,987.98,415.39,INR
296,20250926,810,178,37,12,97,3,7908.03,23724.1,4929.63,18794.47,14400.0,4394.47,INR
297,20250926,810,190,37,12,97,3,1937.07,5811.22,1137.47,4673.75,3802.83,870.92,INR
298,20250331,962,26,61,12,98,4,3736.4,14945.62,229.57,14716.05,9436.88,5279.17,INR
299,20250331,962,162,61,12,98,4,2289.9,9159.6,404.51,8755.09,8042.08,713.01,INR
300,20250331,962,67,61,12,98,6,1324.82,7948.92,133.13,7815.79,3092.4,4723.39,INR
301,20250331,962,135,61,12,98,7,5259.25,36814.75,3740.12,33074.63,15812.58,17262.05,INR
302,20250215,992,190,61,2,99,6,2183.08,13098.48,2441.31,10657.16,7605.66,3051.5,INR
303,20250215,992,39,61,2,99,7,4015.42,28107.91,2061.69,26046.22,17821.23,8224.99,INR
304,20250215,992,99,61,2,99,3,3918.82,11756.45,2098.69,9657.76,10897.62,-1239.86,INR
305,20250215,992,9,61,2,99,4,3152.37,12609.48,2982.33,9627.15,11951.6,-2324.45,INR
306,20250215,992,154,61,2,99,3,2194.27,6582.8,1581.2,5001.6,5752.65,-751.05,INR
307,20241103,268,130,16,9,100,2,9198.76,18397.52,4224.81,14172.71,7923.4,6249.31,INR
308,20241103,268,111,16,9,100,2,6524.45,13048.91,1994.03,11054.88,9873.14,1181.74,INR
309,20241103,268,123,16,9,100,6,8066.64,48399.86,285.12,48114.74,19059.36,29055.38,INR
310,20241103,268,187,16,9,100,4,10145.56,40582.25,8081.04,32501.21,16315.52,16185.69,INR
311,20240331,592,88,81,2,101,1,4048.71,4048.71,683.37,3365.34,2632.49,732.85,INR
312,20240331,592,80,81,2,101,4,8262.32,33049.29,3323.42,29725.87,17234.84,12491.03,INR
313,20241007,293,24,72,1,102,5,5090.93,25454.67,6014.28,19440.39,17080.85,2359.54,INR
314,20241007,293,53,72,1,102,5,1480.14,7400.71,1432.31,5968.4,3767.05,2201.35,INR
315,20241115,194,140,53,7,103,7,1450.12,10150.87,1588.89,8561.98,4189.92,4372.06,INR
316,20251111,386,115,46,6,104,6,7934.71,47608.26,11683.43,35924.83,18014.4,17910.43,INR
317,20251111,386,61,46,6,104,4,6150.38,24601.51,3984.92,20616.59,9215.96,11400.63,INR
318,20251111,386,82,46,6,104,5,1376.0,6879.99,1388.72,5491.27,2566.2,2925.07,INR
319,20251111,386,135,46,6,104,3,5159.32,15477.95,55.73,15422.22,6776.82,8645.4,INR
320,20240812,63,68,56,6,105,5,1158.04,5790.22,1021.53,4768.69,3627.65,1141.04,INR
321,20240419,165,88,59,1,106,2,3861.11,7722.22,1389.15,6333.08,5264.98,1068.1,INR
322,20241108,596,177,43,8,107,5,9097.4,45486.99,315.94,45171.05,21556.95,23614.1,INR
323,20241108,596,193,43,8,107,4,4829.22,19316.88,351.88,18965.0,9543.24,9421.76,INR
324,20241108,596,10,43,8,107,3,3768.1,11304.3,1946.56,9357.74,6406.02,2951.72,INR
325,20241108,596,95,43,8,107,7,5539.26,38774.84,4396.95,34377.89,20462.19,13915.7,INR
326,20241108,596,38,43,8,107,5,8533.91,42669.57,10410.47,32259.1,18977.05,13282.05,INR
327,20251229,688,136,87,7,108,5,2705.41,13527.03,187.72,13339.31,9363.75,3975.56,INR
328,20241218,271,53,16,1,109,1,1621.54,1621.54,18.96,1602.59,753.41,849.18,INR
329,20241218,271,199,16,1,109,6,7592.95,45557.71,1540.5,44017.21,26283.06,17734.15,INR
330,20241004,558,55,38,5,110,3,1383.13,4149.38,942.29,3207.09,1860.51,1346.58,INR
331,20241004,558,160,38,5,110,6,3722.93,22337.57,2520.32,19817.25,14072.46,5744.79,INR
332,20241004,558,94,38,5,110,4,2483.98,9935.92,373.07,9562.84,4122.72,5440.12,INR
333,20250502,765,49,40,2,111,1,4612.38,4612.38,382.0,4230.38,2537.43,1692.95,INR
334,20250419,895,162,10,11,112,4,2668.84,10675.35,882.66,9792.69,8042.08,1750.61,INR
335,20250419,895,195,10,11,112,3,7179.62,21538.86,2556.14,18982.73,12038.58,6944.15,INR
336,20250419,895,11,10,11,112,7,5150.31,36052.2,5224.94,30827.26,33004.3,-2177.04,INR
337,20250419,895,173,10,11,112,1,4141.05,4141.05,752.2,3388.85,3779.63,-390.78,INR
338,20240806,569,170,9,9,113,1,1016.31,1016.31,239.12,777.19,665.83,111.36,INR
339,20240806,569,11,9,9,113,4,5756.02,23024.1,637.56,22386.54,18859.6,3526.94,INR
340,20251208,241,123,90,6,114,3,6689.04,20067.12,2483.32,17583.81,9529.68,8054.13,INR
341,20251208,241,1,90,6,114,3,6050.01,18150.03,1521.09,16628.95,6778.89,9850.06,INR
342,20250309,713,189,78,2,115,5,2330.26,11651.28,704.11,10947.17,5837.95,5109.22,INR
343,20250309,713,78,78,2,115,3,5391.53,16174.59,1952.07,14222.52,9244.71,4977.81,INR
344,20250309,713,122,78,2,115,2,4978.64,9957.28,489.5,9467.78,7284.44,2183.34,INR
345,20240212,171,134,37,11,116,6,5885.92,35315.52,3363.34,31952.18,17925.66,14026.52,INR
346,20240212,171,119,37,11,116,5,3608.52,18042.58,2515.01,15527.57,12306.1,3221.47,INR
347,20241024,140,122,27,5,117,4,5563.83,22255.32,1655.68,20599.64,14568.88,6030.76,INR
348,20241024,140,61,27,5,117,5,6135.35,30676.77,6621.7,24055.07,11519.95,12535.12,INR
349,20251105,359,116,41,8,118,3,7293.36,21880.09,2824.61,19055.48,12115.71,6939.77,INR
350,20251105,359,146,41,8,118,5,6141.19,30705.97,7133.84,23572.13,16147.35,7424.78,INR
351,20251105,359,159,41,8,118,5,3236.06,16180.28,1288.96,14891.32,7309.2,7582.12,INR
352,20251105,359,44,41,8,118,7,8748.9,61242.3,15159.96,46082.34,27037.01,19045.33,INR
353,20251105,359,156,41,8,118,6,4989.41,29936.47,6209.58,23726.89,15968.1,7758.79,INR
354,20241014,329,19,71,9,119,1,5949.11,5949.11,1098.27,4850.84,2147.09,2703.75,INR
355,20241014,329,12,71,9,119,6,3792.13,22752.8,1724.35,21028.44,8758.8,12269.64,INR
356,20241014,329,21,71,9,119,1,3927.49,3927.49,215.11,3712.38,2268.85,1443.53,INR
357,20250219,147,13,30,5,120,4,12128.97,48515.87,439.04,48076.83,18597.44,29479.39,INR
358,20250219,147,200,30,5,120,7,4064.18,28449.25,4162.12,24287.13,13977.88,10309.25,INR
359,20250219,147,145,30,5,120,3,609.61,1828.83,399.3,1429.53,941.88,487.65,INR
360,20250219,147,16,30,5,120,4,3138.88,12555.53,2960.73,9594.8,6613.24,2981.56,INR
361,20250219,147,140,30,5,120,6,945.51,5673.09,627.51,5045.57,3591.36,1454.21,INR
362,20250323,53,82,7,12,121,4,1103.67,4414.7,659.67,3755.03,2052.96,1702.07,INR
363,20250323,53,116,7,12,121,6,6110.28,36661.67,8390.61,28271.06,24231.42,4039.64,INR
364,20250529,947,200,43,3,122,4,3935.03,15740.12,2436.5,13303.63,7987.36,5316.27,INR
365,20250529,947,162,43,3,122,6,2243.47,13460.8,2667.29,10793.51,12063.12,-1269.61,INR
366,20250529,947,109,43,3,122,2,8058.77,16117.55,3627.2,12490.35,6969.2,5521.15,INR
367,20250529,947,28,43,3,122,4,363.43,1453.72,306.94,1146.77,971.8,174.97,INR
368,20250529,947,182,43,3,122,4,3473.4,13893.6,1777.26,12116.33,8686.12,3430.21,INR
369,20250929,678,123,60,5,123,6,6148.4,36890.39,7570.62,29319.76,19059.36,10260.4,INR
370,20250929,678,101,60,5,123,5,5752.39,28761.96,3071.26,25690.69,21377.35,4313.34,INR
371,20250929,678,48,60,5,123,2,7748.71,15497.42,1752.43,13744.99,8948.06,4796.93,INR
372,20250929,678,171,60,5,123,3,806.55,2419.65,259.93,2159.73,1467.72,692.01,INR
373,20250929,678,142,60,5,123,2,4667.85,9335.69,1898.57,7437.12,5269.2,2167.92,INR
374,20240419,718,89,53,3,124,7,8556.2,59893.42,12807.68,47085.75,31469.83,15615.92,INR
375,20250112,67,14,18,5,125,4,3533.61,14134.44,3194.12,10940.32,11030.36,-90.04,INR
376,20250124,797,48,85,10,126,1,7985.34,7985.34,612.47,7372.87,4474.03,2898.84,INR
377,20250124,797,158,85,10,126,1,4753.31,4753.31,691.17,4062.13,2521.44,1540.69,INR
378,20250124,797,129,85,10,126,3,5055.29,15165.86,2540.21,12625.65,8840.1,3785.55,INR
379,20250124,797,101,85,10,126,4,5757.82,23031.27,3421.83,19609.44,17101.88,2507.56,INR
380,20240421,365,149,64,6,127,1,1556.82,1556.82,373.08,1183.75,1114.9,68.85,INR
381,20240421,365,61,64,6,127,3,5312.73,15938.2,482.97,15455.23,6911.97,8543.26,INR
382,20250507,749,128,73,11,128,4,562.79,2251.17,521.06,1730.11,1171.68,558.43,INR
383,20250507,749,134,73,11,128,6,5495.05,32970.3,3606.74,29363.56,17925.66,11437.9,INR
384,20250507,749,88,73,11,128,3,4536.9,13610.71,94.26,13516.46,7897.47,5618.99,INR
385,20250507,749,22,73,11,128,6,5823.55,34941.27,6177.46,28763.82,16062.48,12701.34,INR
386,20240327,491,21,96,11,129,6,3359.09,20154.52,4575.16,15579.36,13613.1,1966.26,INR
387,20240327,491,38,96,11,129,5,9743.35,48716.76,9994.13,38722.64,18977.05,19745.59,INR
388,20240327,491,92,96,11,129,6,311.57,1869.4,138.15,1731.25,1267.98,463.27,INR
389,20241129,243,196,52,4,130,5,3645.15,18225.74,579.11,17646.63,7311.45,10335.18,INR
390,20241129,243,56,52,4,130,5,8186.07,40930.34,4957.61,35972.73,15046.95,20925.78,INR
391,20240829,263,90,58,10,131,1,1338.02,1338.02,296.23,1041.79,944.5,97.29,INR
392,20240829,263,35,58,10,131,1,1771.56,1771.56,431.24,1340.32,1405.84,-65.52,INR
393,20240423,141,35,77,6,132,5,1876.89,9384.46,853.06,8531.41,7029.2,1502.21,INR
394,20240423,141,5,77,6,132,5,4417.7,22088.5,3172.72,18915.78,13166.45,5749.33,INR
395,20250824,830,16,78,6,133,4,3282.65,13130.59,2833.94,10296.65,6613.24,3683.41,INR
396,20250824,830,27,78,6,133,1,4864.54,4864.54,2.45,4862.09,2881.16,1980.93,INR
397,20250824,830,107,78,6,133,5,2247.81,11239.04,282.28,10956.76,7810.65,3146.11,INR
398,20250824,830,53,78,6,133,5,1324.68,6623.42,1347.16,5276.26,3767.05,1509.21,INR
399,20240627,430,45,85,4,134,5,5266.85,26334.23,6501.05,19833.18,21457.3,-1624.12,INR
400,20240705,781,118,71,1,135,4,7684.06,30736.25,4697.92,26038.33,19496.88,6541.45,INR
401,20250916,830,103,6,6,136,5,7728.94,38644.7,1239.77,37404.93,24730.05,12674.88,INR
402,20250916,830,4,6,6,136,5,1087.58,5437.91,329.02,5108.89,3709.75,1399.14,INR
403,20250916,830,194,6,6,136,5,9430.66,47153.3,8725.46,38427.84,20491.4,17936.44,INR
404,20250916,830,100,6,6,136,7,602.41,4216.86,528.19,3688.67,3431.4,257.27,INR
405,20250916,830,10,6,6,136,3,2986.67,8960.0,2188.77,6771.23,6406.02,365.21,INR
406,20251003,167,81,36,9,137,4,1726.36,6905.43,1428.2,5477.23,3924.48,1552.75,INR
407,20251003,167,49,36,9,137,2,4998.44,9996.89,1742.89,8254.0,5074.86,3179.14,INR
408,20240126,331,56,60,11,138,7,5262.1,36834.67,4374.68,32459.99,21065.73,11394.26,INR
409,20240126,331,25,60,11,138,1,2012.14,2012.14,40.83,1971.31,1354.2,617.11,INR
410,20240126,331,131,60,11,138,6,4055.25,24331.49,515.29,23816.2,18304.02,5512.18,INR
411,20240126,331,18,60,11,138,1,2611.58,2611.58,272.62,2338.96,1365.76,973.2,INR
412,20240722,125,188,45,5,139,5,3689.69,18448.46,3483.96,14964.51,10012.05,4952.46,INR
413,20240722,125,122,45,5,139,4,5009.35,20037.39,3744.93,16292.47,14568.88,1723.59,INR
414,20250602,10,59,5,2,140,4,2773.26,11093.03,736.82,10356.21,6600.68,3755.53,INR
415,20250722,987,157,27,6,141,2,1226.9,2453.81,258.97,2194.83,1811.98,382.85,INR
416,20250722,987,147,27,6,141,3,939.26,2817.79,82.88,2734.9,1923.81,811.09,INR
417,20250722,987,125,27,6,141,6,7801.11,46806.65,1520.52,45286.12,28722.06,16564.06,INR
418,20251231,661,148,31,4,142,4,1511.18,6044.71,589.7,5455.01,3087.48,2367.53,INR
419,20251231,661,10,31,4,142,7,3652.1,25564.7,6132.66,19432.04,14947.38,4484.66,INR
420,20250209,452,102,4,12,143,4,7909.42,31637.67,4060.96,27576.71,15951.4,11625.31,INR
421,20250209,452,90,4,12,143,3,1450.5,4351.5,68.81,4282.7,2833.5,1449.2,INR
422,20250209,452,35,4,12,143,2,1889.55,3779.1,925.33,2853.77,2811.68,42.09,INR
423,20250209,452,165,4,12,143,6,5998.88,35993.3,7491.84,28501.46,18711.48,9789.98,INR
424,20240106,201,191,77,9,144,7,6728.33,47098.32,274.31,46824.02,31367.42,15456.6,INR
425,20240106,201,161,77,9,144,7,5952.46,41667.2,2666.02,39001.18,23853.48,15147.7,INR
426,20240106,201,85,77,9,144,4,507.4,2029.6,203.64,1825.96,982.56,843.4,INR
427,20240106,201,152,77,9,144,7,6331.83,44322.82,10119.71,34203.12,21838.11,12365.01,INR
428,20240106,201,119,77,9,144,1,2757.04,2757.04,237.27,2519.77,2461.22,58.55,INR
429,20250930,591,26,38,11,145,1,4202.28,4202.28,873.41,3328.88,2359.22,969.66,INR
430,20250930,591,94,38,11,145,1,2132.66,2132.66,3.73,2128.92,1030.68,1098.24,INR
431,20250930,591,98,38,11,145,3,754.61,2263.82,233.6,2030.22,1176.69,853.53,INR
432,20250930,591,183,38,11,145,3,5466.34,16399.03,1127.91,15271.12,12370.59,2900.53,INR
433,20250930,591,72,38,11,145,3,4982.32,14946.97,2661.79,12285.18,8078.49,4206.69,INR
434,20240427,543,198,80,4,146,3,4715.45,14146.36,2744.81,11401.55,5812.41,5589.14,INR
435,20240427,543,139,80,4,146,5,6294.17,31470.87,764.11,30706.75,20439.35,10267.4,INR
436,20240427,543,176,80,4,146,4,2183.03,8732.13,2131.67,6600.46,5568.52,1031.94,INR
437,20240427,543,190,80,4,146,3,2143.15,6429.45,1063.55,5365.9,3802.83,1563.07,INR
438,20240329,223,160,88,6,147,3,3419.65,10258.95,1412.47,8846.48,7036.23,1810.25,INR
439,20250507,15,21,89,1,148,4,3446.11,13784.42,3367.7,10416.72,9075.4,1341.32,INR
440,20250507,15,174,89,1,148,2,1949.16,3898.32,336.75,3561.57,2402.26,1159.31,INR
441,20250507,15,131,89,1,148,4,4310.55,17242.22,765.45,16476.77,12202.68,4274.09,INR
442,20250507,15,152,89,1,148,6,5192.37,31154.22,3703.33,27450.89,18718.38,8732.51,INR
443,20250507,15,10,89,1,148,2,2526.69,5053.37,1047.35,4006.02,4270.68,-264.66,INR
444,20250317,469,49,91,2,149,7,3947.34,27631.37,1806.34,25825.03,17762.01,8063.02,INR
445,20250317,469,144,91,2,149,2,9128.46,18256.92,995.7,17261.22,9509.92,7751.3,INR
446,20250317,469,86,91,2,149,2,6906.84,13813.67,3375.0,10438.68,7322.0,3116.68,INR
447,20250317,469,54,91,2,149,1,3879.5,3879.5,132.99,3746.51,2941.6,804.91,INR
448,20250317,469,50,91,2,149,6,1208.7,7252.22,1723.16,5529.06,4808.52,720.54,INR
449,20240213,509,26,50,5,150,7,4377.97,30645.82,1401.7,29244.12,16514.54,12729.58,INR
450,20240503,799,183,25,5,151,1,6457.19,6457.19,190.84,6266.35,4123.53,2142.82,INR
451,20240503,799,126,25,5,151,5,8332.44,41662.22,1978.98,39683.24,18964.0,20719.24,INR
452,20240503,799,146,25,5,151,4,4801.87,19207.47,3737.89,15469.58,12917.88,2551.7,INR
453,20250307,394,46,9,9,152,5,476.96,2384.82,331.65,2053.16,1300.85,752.31,INR
454,20250307,394,10,9,9,152,2,2444.27,4888.53,826.1,4062.43,4270.68,-208.25,INR
455,20250307,394,191,9,9,152,1,6475.8,6475.8,88.18,6387.62,4481.06,1906.56,INR
456,20250307,394,81,9,9,152,7,1416.72,9917.01,2244.72,7672.29,6867.84,804.45,INR
457,20250307,394,35,9,9,152,7,1784.45,12491.14,3070.99,9420.15,9840.88,-420.73,INR
458,20240705,98,79,63,3,153,7,5517.65,38623.55,645.09,37978.46,30462.74,7515.72,INR
459,20240705,98,191,63,3,153,1,6301.09,6301.09,1350.07,4951.02,4481.06,469.96,INR
460,20240705,98,174,63,3,153,6,2155.65,12933.9,1258.88,11675.02,7206.78,4468.24,INR
461,20240705,98,192,63,3,153,5,5946.29,29731.45,3241.1,26490.35,15453.5,11036.85,INR
462,20240705,98,58,63,3,153,5,8995.88,44979.39,2359.59,42619.8,23442.0,19177.8,INR
463,20250515,881,142,13,12,154,1,5127.38,5127.38,620.4,4506.98,2634.6,1872.38,INR
464,20250515,881,38,13,12,154,4,7493.29,29973.14,2041.65,27931.5,15181.64,12749.86,INR
465,20241027,414,78,25,10,155,7,7746.5,54225.48,9404.37,44821.1,21570.99,23250.11,INR
466,20241027,414,115,25,10,155,1,6477.12,6477.12,142.86,6334.26,3002.4,3331.86,INR
467,20241027,414,174,25,10,155,2,2532.28,5064.56,852.52,4212.05,2402.26,1809.79,INR
468,20241027,414,47,25,10,155,5,3771.84,18859.21,8.38,18850.83,9970.2,8880.63,INR
469,20250305,722,31,25,11,156,6,8351.25,50107.49,10289.18,39818.32,21493.5,18324.82,INR
470,20250305,722,78,25,11,156,4,5799.84,23199.36,1506.87,21692.49,12326.28,9366.21,INR
471,20241213,44,9,28,4,157,1,3738.45,3738.45,613.59,3124.86,2987.9,136.96,INR
472,20241213,44,185,28,4,157,3,10555.59,31666.76,164.28,31502.47,13242.03,18260.44,INR
473,20241213,44,94,28,4,157,6,2132.97,12797.84,625.39,12172.45,6184.08,5988.37,INR
474,20241213,44,145,28,4,157,7,690.66,4834.59,539.12,4295.47,2197.72,2097.75,INR
475,20241213,44,113,28,4,157,7,202.29,1416.05,72.73,1343.32,728.91,614.41,INR
476,20240923,37,158,38,7,158,2,4145.49,8290.98,773.74,7517.24,5042.88,2474.36,INR
477,20240923,37,59,38,7,158,6,2656.58,15939.46,733.95,15205.52,9901.02,5304.5,INR
478,20240923,37,55,38,7,158,4,1225.16,4900.65,360.98,4539.67,2480.68,2058.99,INR
479,20240923,37,74,38,7,158,5,4659.86,23299.28,3375.85,19923.44,19893.4,30.04,INR
480,20240923,37,85,38,7,158,1,474.5,474.5,17.56,456.94,245.64,211.3,INR
481,20240907,24,65,34,7,159,3,2595.42,7786.25,1520.51,6265.74,3911.61,2354.13,INR
482,20240907,24,21,34,7,159,4,3978.04,15912.18,1195.57,14716.61,9075.4,5641.21,INR
483,20240907,24,149,34,7,159,4,1304.27,5217.09,358.51,4858.58,4459.6,398.98,INR
484,20240907,24,51,34,7,159,2,4349.87,8699.73,1603.83,7095.9,4192.74,2903.16,INR
485,20250524,790,136,53,10,160,6,2130.89,12785.33,616.98,12168.35,11236.5,931.85,INR
486,20250524,790,182,53,10,160,6,4082.7,24496.18,3519.26,20976.92,13029.18,7947.74,INR
487,20250111,241,110,96,11,161,6,98.49,590.95,44.05,546.9,555.96,-9.06,INR
488,20250111,241,158,96,11,161,2,5490.43,10980.87,1773.09,9207.78,5042.88,4164.9,INR
489,20250310,792,184,65,7,162,1,5581.47,5581.47,1282.68,4298.79,2895.6,1403.19,INR
490,20250310,792,89,65,7,162,6,8829.9,52979.42,13182.02,39797.39,26974.14,12823.25,INR
491,20250310,792,171,65,7,162,6,759.51,4557.05,13.37,4543.68,2935.44,1608.24,INR
492,20250226,945,125,68,12,163,5,9420.92,47104.6,31.32,47073.28,23935.05,23138.23,INR
493,20250226,945,117,68,12,163,6,2117.22,12703.35,2307.7,10395.65,9133.14,1262.51,INR
494,20250226,945,191,68,12,163,7,5756.64,40296.49,8002.73,32293.76,31367.42,926.34,INR
495,20250226,945,132,68,12,163,7,8699.81,60898.7,3766.41,57132.29,30599.03,26533.26,INR
496,20250226,945,197,68,12,163,6,4665.63,27993.75,5957.03,22036.73,20240.7,1796.03,INR
497,20240531,664,38,17,6,164,7,8494.73,59463.1,7713.88,51749.22,26567.87,25181.35,INR
498,20240531,664,53,17,6,164,6,1346.88,8081.26,258.63,7822.63,4520.46,3302.17,INR
499,20251029,986,2,12,4,165,6,10266.29,61597.73,7371.68,54226.04,26587.26,27638.78,INR
500,20251029,986,86,12,4,165,5,9063.58,45317.9,269.92,45047.99,18305.0,26742.99,INR
501,20251029,986,34,12,4,165,2,351.13,702.27,31.25,671.01,491.64,179.37,INR
502,20250215,930,136,19,3,166,5,2488.56,12442.82,2159.81,10283.01,9363.75,919.26,INR
503,20250215,930,129,19,3,166,3,6028.94,18086.83,1661.71,16425.13,8840.1,7585.03,INR
504,20250215,930,152,19,3,166,7,6526.34,45684.4,6393.59,39290.81,21838.11,17452.7,INR
505,20250215,930,3,19,3,166,1,1658.48,1658.48,215.93,1442.56,805.82,636.74,INR
506,20250608,723,175,85,5,167,6,8063.86,48383.17,8874.53,39508.64,26633.4,12875.24,INR
507,20250608,723,107,85,5,167,5,2246.65,11233.25,2158.58,9074.67,7810.65,1264.02,INR
508,20251006,804,147,18,4,168,1,997.88,997.88,90.36,907.53,641.27,266.26,INR
509,20251006,804,14,18,4,168,7,4005.27,28036.88,6804.2,21232.68,19303.13,1929.55,INR
510,20251106,604,7,99,3,169,5,171.37,856.84,186.35,670.49,591.0,79.49,INR
511,20251106,604,20,99,3,169,5,2366.88,11834.41,641.65,11192.76,6656.2,4536.56,INR
512,20250502,219,48,76,6,170,4,6623.91,26495.65,5468.08,21027.57,17896.12,3131.45,INR
513,20250502,219,60,76,6,170,5,924.21,4621.05,189.92,4431.13,4118.2,312.93,INR
514,20250502,219,87,76,6,170,5,4628.43,23142.16,5221.19,17920.97,11923.1,5997.87,INR
515,20250729,103,146,83,4,171,5,6283.51,31417.54,1828.79,29588.76,16147.35,13441.41,INR
516,20241210,382,98,31,12,172,5,1019.43,5097.17,1161.3,3935.87,1961.15,1974.72,INR
517,20250623,476,98,16,4,173,1,736.64,736.64,89.18,647.46,392.23,255.23,INR
518,20250623,476,191,16,4,173,3,5364.94,16094.83,2066.66,14028.17,13443.18,584.99,INR
519,20250623,476,149,16,4,173,2,1657.57,3315.13,599.39,2715.74,2229.8,485.94,INR
520,20250623,476,72,16,4,173,4,5451.63,21806.53,2125.12,19681.41,10771.32,8910.09,INR
521,20240823,350,167,17,8,174,1,637.55,637.55,47.89,589.66,429.87,159.79,INR
522,20240823,350,195,17,8,174,2,7756.69,15513.39,3206.56,12306.83,8025.72,4281.11,INR
523,20240823,350,146,17,8,174,3,5172.54,15517.62,2918.53,12599.09,9688.41,2910.68,INR
524,20240823,350,128,17,8,174,7,420.06,2940.42,106.19,2834.23,2050.44,783.79,INR
525,20240823,350,156,17,8,174,6,3793.84,22763.05,5569.28,17193.76,15968.1,1225.66,INR
526,20250604,103,72,86,10,175,2,4989.19,9978.37,1959.65,8018.72,5385.66,2633.06,INR
527,20250604,103,145,86,10,175,6,643.28,3859.69,50.69,3809.0,1883.76,1925.24,INR
528,20250604,103,23,86,10,175,2,2154.17,4308.33,76.84,4231.49,3083.86,1147.63,INR
529,20250604,103,66,86,10,175,4,5774.41,23097.62,1118.67,21978.96,13143.88,8835.08,INR
530,20250604,103,189,86,10,175,6,2662.03,15972.2,1531.83,14440.38,7005.54,7434.84,INR
531,20240303,505,110,44,12,176,5,133.51,667.57,50.42,617.15,463.3,153.85,INR
532,20240303,505,14,44,12,176,7,4070.35,28492.44,4061.75,24430.7,19303.13,5127.57,INR
533,20240303,505,170,44,12,176,1,1173.83,1173.83,142.45,1031.38,665.83,365.55,INR
534,20240303,505,18,44,12,176,7,2016.47,14115.3,1368.24,12747.06,9560.32,3186.74,INR
535,20240303,505,92,44,12,176,3,307.82,923.47,97.52,825.96,633.99,191.97,INR
536,20251030,499,2,41,9,177,1,10019.79,10019.79,142.28,9877.51,4431.21,5446.3,INR
537,20251030,499,101,41,9,177,4,7023.9,28095.62,6634.52,21461.1,17101.88,4359.22,INR
538,20251030,499,29,41,9,177,2,3081.59,6163.19,53.59,6109.6,2460.82,3648.78,INR
539,20251030,499,158,41,9,177,7,4637.05,32459.35,4837.59,27621.76,17650.08,9971.68,INR
540,20251030,499,90,41,9,177,2,2001.61,4003.23,473.91,3529.32,1889.0,1640.32,INR
541,20240627,954,178,25,4,178,5,6404.71,32023.56,2321.4,29702.15,24000.0,5702.15,INR
542,20240627,954,116,25,4,178,2,5527.94,11055.88,5.67,11050.21,8077.14,2973.07,INR
543,20240627,954,175,25,4,178,2,9880.63,19761.27,2256.75,17504.52,8877.8,8626.72,INR
